Club,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Curve
Driver,86.54706514,-0.957,-1.016,1.535433071,46.552,-1.923,19.053,6.287,7.303,118.9611668,1.3745,14.586,4.564,5620.23,38.248,288.6057025,55.32380945,72.0598386,147.7704864,52.31439019,4.923182948,4.27445,156.2589351,57.26470357,30.92975785,58.71716276,4.62534,176.3423641,68.84608757,136.5427053
Driver,90.10603078,-2.722,5.587,3.42519685,52.943,3.529,6.781,-3.303,-8.89,127.1315766,1.4109,5.477,-2.07,2260.0,-11.847,255.0352152,16.12816794,-15.45504716,5.888620246,-0.221943818,0.560880695,0.09625,142.9163065,-11.33922367,11.72855268,73.70656614,3.106697,197.9400806,-18.30051459,-18.55768769
Driver,100.879116,3.1,2.5,-4.37007874,49.42,5.244,14.367,0.415,-2.096,144.4271206,1.4317,12.654,0.746,2500.0,-7.123,456.109535,80.6638614,-7.671027506,5.89473317,0.070859203,1.331009546,0.086629,237.0314001,-8.709885414,34.5415499,63.24207262,6.124312,264.2827179,-11.02171544,-35.37948485
Driver,101.4249284,-0.9,6.1,1.102362205,52.128,5.474,9.349,-1.424,-7.524,143.4448819,1.4143,8.207,-0.496,2030.0,-14.376,375.2806806,38.52200182,-18.08943654,5.613143703,-0.057686423,0.810276733,0.08171,203.99175,-15.69001087,20.23846427,70.49734454,4.45709,249.6833591,-22.55397449,-41.78626107
Driver,86.79312813,-7.62,-7.767,8.976377953,57.348,-12.686,20.139,10.381,18.148,97.851199,1.1274,13.189,5.525,8098.15,44.004,186.5428264,31.36514645,45.98718184,100.5288131,35.09290556,1.999073761,3.25294,104.7241015,37.45188959,25.8424333,51.81875925,3.4397,121.0703601,46.71170102,83.58563632
Driver,97.36265211,3.1,0.7,-3.976377953,50.636,3.275,25.729,3.244,2.544,126.6029885,1.3003,23.333,2.987,4750.0,3.107,374.4065543,141.3479543,25.69477174,5.639365321,0.293405009,2.468425175,0.101324,181.6475878,15.3791071,55.28893663,64.51161316,7.044768,187.2463881,15.9411624,17.77997034
Driver,103.7491052,-1.7,6.5,2.047244094,54.737,5.228,15.364,2.692,-3.808,149.856165,1.4444,13.304,3.348,3140.0,-7.556,486.1649441,109.8178364,6.475692937,5.849136308,0.334133248,1.402638479,0.083216,239.1605705,-2.767866099,44.18976331,61.02357238,7.015332,255.5439965,-3.90047709,-50.18782123
Driver,94.08330351,1.17,5.025,-1.496062992,51.176,5.967,19.387,10.598,5.573,135.5312724,1.4405,16.576,9.684,3960.0,7.169,425.2031281,115.0944534,86.98660062,5.942283022,1.008539468,1.793638595,0.095149,210.664042,49.69504133,47.42258934,61.06616603,6.861984,223.0365377,53.19169794,43.65101517
Driver,72.16356478,-2.723,6.252,2.401574803,68.436,5.175,26.266,9.562,3.31,85.50420544,1.1849,20.92,8.881,4564.52,4.867,198.9418065,49.78949625,33.15926113,6.052361009,0.944030635,2.296693938,0.158766,109.8908284,20.13605257,37.44267739,50.16816285,4.29995,124.9577892,23.22705444,9.649910394
Driver,100.876879,0.247,2.538,-0.31496063,45.741,2.779,16.997,-1.219,-3.757,138.4746331,1.3727,14.876,-0.72,2990.0,-12.268,439.717851,94.88894649,-31.58389455,6.198807395,-0.09133187,1.666764805,0.09609,224.808665,-25.01982568,40.00448834,61.10153202,6.46315,236.4169884,-27.30792112,-66.63133646
Driver,98.35137795,2.305,3.892,-3.228346457,46.789,6.059,16.648,0.929,-2.963,141.5875537,1.4396,14.511,1.39,3070.0,-9.614,456.2851513,99.85286118,-11.58411177,5.973868703,0.135257925,1.560097547,0.090414,230.7350168,-12.9750951,41.15357119,61.35671414,6.641964,250.1398433,-15.40363224,-55.67856139
Driver,102.635111,3.88,3.511,-5.118110236,51.842,6.566,10.999,0.757,-2.754,150.3726736,1.4651,9.912,1.184,1740.0,-14.555,421.4199196,52.26663474,-8.66295073,5.980898396,0.113998041,1.045832835,0.083478,228.6879962,-11.38691978,23.90379485,71.84754121,4.950295,272.5352805,-16.79674994,-48.31217771
Driver,113.8086077,0.7,0.5,-0.984251969,48.747,1.196,11.888,-0.469,-0.969,169.9114173,1.493,10.423,-0.234,2481.0,-2.54,576.0568834,101.1418842,-10.71858603,5.815507926,-0.037916823,1.08361408,0.071999,286.6393897,-7.589331275,37.85637733,64.88791174,7.010033,311.2144126,-8.719683263,-19.25707853
Driver,83.85379384,-3.5,-3.3,3.346456693,64.484,-5.03,22.335,0.397,3.705,105.7943361,1.2616,18.507,-0.199,4061.78,6.215,287.9911207,72.10501074,7.387124901,5.690667826,-0.010603594,1.915369738,0.118266,151.6317487,6.683908724,41.18136562,54.46246631,5.366127,166.4688601,7.867740061,21.6300109
Driver,109.551718,-0.6,1.6,0.866141732,38.92,0.384,12.964,0.944,-0.592,162.947611,1.4874,11.119,1.026,2990.0,-0.955,552.1387315,109.5863434,6.74217643,5.990977647,0.106569094,1.195994112,0.077628,270.287326,2.528354231,41.80996217,62.79624097,7.222279,289.529668,2.561592621,-6.934910925
Driver,100.0559234,-0.8,-0.428,0.94488189,53.829,-1.013,23.544,4.441,4.869,126.9065408,1.2684,19.484,3.552,5219.43,6.998,373.0612727,120.6001062,38.97496661,6.309645112,0.404464658,2.28563308,0.110009,183.5974299,24.54496214,51.30949251,60.94231039,6.71477,190.4096534,25.73024743,39.67575051
Driver,97.25975304,1.654,2.224,-2.007874016,47.312,3.75,17.021,1.141,-1.084,143.5831246,1.4763,15.209,1.275,2590.0,-2.538,468.8508742,101.3893788,4.699445083,6.22242925,0.135820626,1.710800492,0.0931153,240.9034962,0.665801295,39.91069859,63.42240121,6.65291,261.3057704,0.375734892,-14.08414083
Driver,101.3086077,1.9,1.1,-2.598425197,46.598,3.001,17.222,5.876,4.776,144.9324445,1.4306,15.052,5.282,3270.0,6.59,475.6801836,113.9062399,59.93557195,5.801791545,0.540560075,1.577067549,0.08599,236.9751553,35.83208114,44.47268432,62.39144138,7.021821,253.1885032,39.03836636,42.34605123
Driver,101.5971725,2.128,2.496,-2.834645669,44.963,4.628,15.077,-0.769,-3.265,145.0572656,1.4278,13.213,-0.282,2770.0,-9.255,466.709187,90.57205169,-22.39933307,5.968875423,-0.037796758,1.412497752,0.0876,238.3396404,-18.22568726,37.74522819,62.06930324,6.441611,261.6699961,-21.55416254,-51.16751767
Driver,95.92430208,-0.169,4.039,0.236220472,44.76,3.869,14.304,-0.004,-4.044,136.0289907,1.4181,11.926,0.683,3337.06,-8.57,420.4234426,77.26198975,-12.87454952,5.876285023,0.061173062,1.255591997,0.091588,213.4271559,-12.18154075,36.94806021,58.55950272,6.064112,234.4204857,-14.7065064,-44.16194157
Driver,96.70722978,-1.955,-4.89,2.874015748,47.953,-6.654,16.424,0.845,5.735,138.5949803,1.4331,12.593,-0.402,5524.73,11.18,412.9392268,102.2216241,28.08306847,6.125379549,-0.0255947,1.409231253,0.094367406,201.1330335,21.75672722,46.72952598,58.04837902,6.583292278,211.0490288,23.64333829,69.47728229
Driver,94.04974946,-0.797,3.0,1.023622047,50.312,2.339,18.949,11.115,8.115,134.3441303,1.4284,16.424,10.007,3650.0,9.863,422.0328243,107.9143246,93.98011886,6.051087092,1.063580747,1.804302848,0.097636,211.5602562,55.37031402,45.31072639,60.60233352,6.706006,226.0443494,60.10122288,57.14060431
Driver,99.31549749,-2.171,1.969,2.952755906,44.474,-0.244,17.751,2.887,0.918,140.0758321,1.4104,15.309,2.768,3400.0,1.667,452.8608347,109.9555355,25.45199674,6.463052591,0.314309137,1.801467372,0.0993964,225.9353812,14.31345218,44.53527617,61.38417408,6.87336,240.5494295,15.40884825,10.22344566
Driver,99.56603436,0.337,-1.768,-0.511811024,46.217,-1.445,14.457,-4.077,-2.309,137.2722799,1.3787,11.063,-3.506,4686.8,14.618,396.5505715,71.95802389,7.593396817,212.3895726,13.41609231,-5.774383191,5.8153,204.4175124,12.03914762,34.3344065,64.60799178,5.5053,227.0741347,15.81854211,73.48702004
Driver,90.16195419,2.51,7.024,-3.188976378,51.511,9.021,14.628,0.28,-6.744,131.5600394,1.4592,12.598,1.45,3040.0,-24.743,376.2905992,63.17420632,-28.13534276,5.911724404,0.125352849,1.325893312,0.095484,198.2234233,-28.85352024,31.88201568,59.71251766,5.397976,224.2562361,-37.19477172,-101.4204503
Driver,100.2505369,-3.389,-6.042,4.37007874,52.05,-8.689,12.021,1.289,7.331,148.5553865,1.4818,10.397,0.493,2660.0,16.98,455.6616836,68.48461897,35.88963552,6.017293926,0.066164569,1.113039985,0.085282923,235.1937578,29.73406256,31.17453479,62.666587,5.831698311,264.3623369,36.98613951,83.17651764
Driver,110.9117752,4.3,2.1,-4.881889764,52.326,5.558,20.449,1.394,-0.706,160.1706782,1.4441,18.611,1.4,2927.45,-3.427,541.1180111,169.2592073,1.428397882,5.755972003,0.146227435,1.959070312,0.078692,260.4195363,-2.443552244,52.58598185,69.34312641,8.145756,270.6996761,-2.765247248,-26.41547768
Driver,110.2093772,1.1,2.3,-1.141732283,51.288,3.169,13.723,0.753,-1.547,163.4471188,1.4831,12.359,1.059,3170.0,-2.885,556.8351645,125.4370345,-1.097773796,5.652242044,0.087289969,1.256979751,0.073326,270.0252111,-3.193113914,45.33422258,63.85252317,7.545696,285.9389785,-3.741087194,-24.54846393
Driver,92.00966356,-0.125,-2.623,0.157480315,48.262,-2.512,11.288,-2.243,0.38,135.4740068,1.4724,9.271,-2.312,2715.48,8.778,345.6103958,41.10422975,-2.588017331,196.2124219,2.611541941,-3.344730053,4.56258,188.4512503,2.122574464,22.46084706,69.68252302,4.31258,227.8732636,4.504418979,29.16806412
Driver,115.5153901,4.0,-0.2,-4.68503937,55.431,2.083,19.347,-3.679,-3.394,165.8654707,1.4359,17.702,-3.137,2776.51,-5.768,574.7873201,168.5239018,-51.74482827,5.797125092,-0.337854988,1.868405908,0.076057,278.7378447,-31.77048299,50.89323415,70.13242929,8.206833,290.5224156,-33.5607715,-49.70620873
Driver,85.48899427,-0.932,7.556,1.338582677,52.035,6.829,11.391,-3.27,-10.827,122.6462956,1.4346,9.907,-1.926,2420.0,-29.362,279.7347041,31.2091309,-29.39045265,5.848744007,-0.220742734,1.012107072,0.100232186,157.6730492,-25.63965008,19.6359662,66.40689153,3.822773992,199.9938363,-38.46341992,-61.18952948
Driver,91.21107731,0.43,-0.034,-0.590551181,55.653,0.26,8.648,-8.696,-8.662,132.1476825,1.4488,7.594,-7.564,2018.77,-21.651,263.5981092,19.90448484,-49.46763292,151.2965017,-34.60267179,0.015063176,3.18718,151.0004866,-34.51261936,12.66960908,76.70003342,3.17906,203.9814955,-50.73649028,-44.5851372
Driver,99.63985326,1.662,5.506,-2.244094488,45.554,7.137,14.41,-0.482,-5.988,143.2422155,1.4376,12.662,0.369,2750.0,-17.39,444.9822834,79.37551595,-30.60012819,5.877966063,0.022836136,1.328603218,0.087132,230.3518868,-27.68146369,34.80400618,61.98009253,6.07178,255.6113271,-33.8614816,-87.46096776
Driver,87.17117037,-0.541,3.998,0.669291339,49.564,3.537,10.354,0.764,-3.234,128.8405959,1.478,8.655,1.277,2268.6,-12.981,316.3448093,32.69515641,-3.890976371,5.879045334,0.120711505,0.892078792,0.095521,174.6217996,-6.653610836,19.52349256,67.04638494,4.105369,218.0575627,-11.11936873,-31.62226605
Driver,87.64316392,3.185,2.836,-3.543307087,50.893,5.428,17.922,-1.114,-3.95,121.3367931,1.3845,14.677,-0.206,4047.04,-9.492,353.8052616,77.68927011,-18.46991841,6.352389437,-0.036837962,1.68952998,0.112606,181.2630365,-14.91297253,40.07528907,56.18029607,5.80839,196.2987075,-17.11102393,-42.79013323
Driver,105.6214209,1.472,0.977,-1.692913386,55.506,1.989,18.352,0.638,-0.339,148.6361399,1.4073,15.535,0.698,4159.0,-0.72,481.7340881,137.3301701,3.251824541,5.59998875,0.067384204,1.590279989,0.0811008,231.0693917,1.046541317,51.35920168,65.17085674,7.45698,240.3688479,1.042893518,-5.305251534
Driver,108.8582677,1.1,0.9,-1.25984252,48.832,1.83,11.719,-0.225,-1.125,162.9057802,1.4965,10.581,-0.113,2810.0,-3.927,547.6340346,99.98767628,-12.39587589,5.903178621,-0.015380338,1.118714957,0.07633,270.6143768,-9.551378982,39.17930192,62.78901332,6.981213,292.6316268,-11.01415371,-27.05394495
Driver,86.35692555,-6.1,11.5,7.362204724,59.087,7.778,6.406,0.789,-10.711,112.0832588,1.2979,4.716,2.217,2470.0,-32.119,154.4433629,7.514903742,-1.157575183,6.159463507,0.206435553,0.491936197,0.114272,91.30293931,-4.264743142,7.917535565,75.32634476,2.061974,146.8843965,-12.01580886,-23.36905666
Driver,76.23926271,3.486,4.321,-4.645669291,48.483,7.413,12.881,0.591,-3.73,107.9109252,1.4154,10.227,1.665,3058.74,-3.411,240.5824686,30.34394968,4.712473686,140.8681644,2.42550718,-3.864240973,4.04752,132.386692,2.354750955,22.5816085,59.37682447,3.72752,163.9638883,2.736438403,-4.476645181
Driver,97.10093057,2.742,6.071,-3.661417323,47.759,8.563,15.232,3.342,-2.729,142.9254653,1.4719,13.698,3.689,2229.35,-13.694,441.2793738,79.28920372,5.413274888,5.580643001,0.349522376,1.363290108,0.083156,233.7504708,-5.379508305,33.48929701,64.97719071,5.927955,263.234578,-8.587179874,-61.21215721
Driver,101.29966,0.5,7.1,-0.669291339,54.049,7.567,10.349,0.007,-7.093,146.5506442,1.4467,9.198,1.226,2080.0,-21.564,400.0857746,48.22635257,-18.92610585,5.849317347,0.109394081,0.95056324,0.083674,213.4285475,-20.50778696,24.30044186,66.49798381,4.887886,251.7304467,-29.07459247,-75.1455054
Driver,103.7826593,-2.1,5.9,2.795275591,50.361,3.927,13.681,4.839,-1.061,148.4498031,1.4304,11.785,5.063,2800.0,-2.7,481.3411542,86.68463445,35.66635259,5.914519961,0.519659123,1.246315333,0.08431,244.2805704,16.45168007,36.7242668,61.96496738,6.442102,268.3874787,17.59901712,-15.3647531
Driver,104.8183608,7.481,1.153,-9.68503937,50.912,7.277,4.518,8.053,6.9,139.6058518,1.3319,5.608,5.545,3778.71,21.521,371.201733,35.6644546,78.12702642,184.9251459,51.39765092,0.562828451,4.51676,186.2366021,51.96834476,22.55860217,60.07255617,4.56563,217.1279568,65.61715883,103.3332154
Driver,81.50053686,-4.395,6.262,4.68503937,53.879,3.047,24.83,2.713,-3.55,110.9319077,1.3611,20.883,3.247,4380.0,-5.231,314.3993137,93.34207697,8.272808244,6.033877574,0.332763118,2.323030234,0.121635,161.6370711,1.919212117,46.47503556,57.14567371,5.933681,173.4337402,1.718336067,-21.7152899
Driver,95.97127774,-4.778,-0.224,7.125984252,42.611,-5.436,9.769,0.663,0.886,134.5716267,1.4022,7.394,0.516,3179.9,-5.666,358.873953,39.9133015,-4.133415815,195.7308578,-4.639026552,-3.910870971,4.83767,187.1830895,-4.166722563,23.45930881,64.40776369,4.53767,221.3707684,-6.004277527,-17.55559526
Driver,89.7436471,0.465,5.647,-0.511811024,58.232,5.935,10.675,-6.969,-12.616,124.3065497,1.3851,9.045,-4.891,3230.0,-28.004,307.8724018,35.48273051,-54.70871322,5.980462106,-0.53897378,0.953543444,0.101028869,165.1690803,-40.43612584,22.60426571,60.37531534,4.25973986,199.385213,-54.70409235,-79.90510928
Driver,98.07847173,2.742,4.077,-3.582677165,47.766,6.569,19.598,9.021,4.944,140.6424481,1.434,15.807,7.848,5516.99,15.615,419.6274625,123.4385056,99.78980058,6.208003642,0.875175354,1.815190561,0.0954502,203.2988509,61.50246299,50.34051513,61.14052463,6.95478,206.7164867,62.88239263,103.4028549
Driver,92.50402649,-1.313,4.204,1.377952756,55.199,3.292,17.297,-1.895,-6.099,125.1418218,1.3528,14.923,-1.073,3110.0,-11.683,373.2042988,76.05382775,-26.18909722,5.544463669,-0.114694189,1.488635467,0.0950272,194.9694227,-20.55895315,37.0201912,58.59525697,5.79191,214.6801724,-24.15845158,-50.77394822
Driver,104.3799213,0.128,5.026,-0.157480315,43.417,5.162,17.621,5.233,0.207,148.4102094,1.4218,14.515,5.195,4576.67,0.656,471.7193563,133.0754942,43.14183028,6.285487124,0.570075416,1.679495441,0.0909028,225.9910347,22.06495831,50.60250323,63.08491604,7.36504,230.1883783,22.49324856,4.828736263
Driver,91.68978168,-5.2,1.0,4.409448819,56.025,-2.965,20.282,1.705,0.613,127.1418665,1.3867,15.198,1.68,6410.0,1.471,360.4927463,100.2302058,13.02349828,5.921496149,0.165329153,1.653236102,0.100829,177.4425558,7.531642161,48.52427902,57.10311421,6.316453,184.6258272,7.90511806,6.992853008
Driver,98.34914102,4.1,-4.1,-5.275590551,49.037,-0.695,22.179,-0.716,3.497,143.9513243,1.4637,20.229,-1.123,2840.15,5.931,479.74599,144.4909842,6.940430845,5.806077524,-0.107906726,2.154175379,0.089236,239.3265684,8.318718607,49.25048287,66.81559081,7.51013,252.5170887,9.253590123,39.01439467
Driver,102.4181281,-0.488,1.731,0.669291339,42.496,1.199,16.44,3.675,1.944,147.9608089,1.4447,14.405,3.43,3010.0,6.377,489.670761,110.0796097,45.08611636,6.167313429,0.376023609,1.611877545,0.0892675,245.2161637,28.15767786,42.61575677,62.63337139,6.97856,255.3216652,29.77903125,40.5996967
Driver,91.66293844,-3.5,-1.3,3.42519685,57.627,-3.708,18.23,-3.143,-1.843,136.0075161,1.4838,15.01,-2.782,5660.0,-3.472,402.1154739,115.6848111,-29.08098318,5.885542635,-0.301068969,1.620461441,0.093436,194.9028476,-17.03594419,50.36039185,59.76830795,6.780951,202.3292416,-17.85644556,-22.7768125
Driver,74.39155333,-5.8,-0.2,4.68503937,61.558,-3.986,32.856,-2.211,-1.856,97.33826951,1.3085,26.834,-1.747,5820.0,-1.437,252.1458323,92.4480187,-9.06242919,5.745643265,-0.178209339,2.928886759,0.139028,130.130331,-5.547777794,50.65416031,55.95139631,5.601305,136.531127,-5.8598247,-4.744888778
Driver,106.6884395,2.017,-2.123,-2.480314961,49.058,-0.373,14.917,1.256,3.38,155.0688976,1.4535,12.751,0.669,3448.91,11.033,486.9202241,119.4504415,43.29197722,220.525938,27.87749246,0.791879838,7.18202,220.8993023,27.96683653,56.51307918,58.41846968,7.20586,228.2203248,29.71983001,76.21940069
Driver,72.82793486,3.15,4.409,-4.015748031,51.31,6.935,19.984,12.368,7.959,99.36873658,1.3644,17.011,10.87,3250.0,10.661,252.0333187,51.29514853,55.72983283,5.871640913,1.121446551,1.786298346,0.128612,138.8249712,34.86963328,33.22237301,54.51412651,4.596821,160.8916222,41.62186438,26.71047693
Driver,83.95669291,1.3,-7.5,-1.141732283,65.788,-7.045,20.219,-9.071,-1.571,109.6633411,1.3062,16.983,-8.679,4390.0,-3.28,299.1156691,74.35075362,-49.487414,5.92202287,-0.914444285,1.831188068,0.117914,154.2517297,-27.82906361,42.57080893,53.64065181,5.508063,167.3700658,-30.45522661,-13.84796585
Driver,102.1094309,5.7,3.1,-7.480314961,50.309,7.785,14.312,3.065,-0.048,147.2774248,1.4423,12.774,3.074,2250.0,0.969,466.5711671,81.52198589,26.40083346,5.962132525,0.320487145,1.35804814,0.085936,244.2807374,14.65707904,33.80656853,65.10854706,6.108232,273.585194,16.59645322,4.67960552
Driver,104.4537402,-0.1,7.9,0.236220472,49.228,7.76,9.721,4.468,-3.432,149.117976,1.4276,8.542,4.894,1850.0,-8.836,407.8504107,44.43532716,24.45443848,5.879371251,0.495824161,0.884928386,0.082416,220.3914593,9.447861875,21.68088393,71.59062258,4.728466,266.0865136,9.353937956,-28.11439085
Driver,102.9214388,1.957,1.224,-2.440944882,47.193,3.038,13.874,-3.08,-4.304,148.562321,1.4435,12.435,-2.543,2260.0,-12.913,464.014569,78.42124398,-43.28904773,6.220386717,-0.286996426,1.382196085,0.0887496,243.2827627,-31.20154337,32.74804032,65.08981234,6.00101,271.5880667,-37.18955411,-61.3971289
Driver,98.55493916,-3.526,-3.357,5.511811024,47.672,-6.574,13.547,-2.14,1.217,138.8810845,1.4092,9.818,-2.413,5154.63,20.421,398.1928187,68.10328012,30.20525409,204.9556702,29.20123167,-2.335208592,5.58314,201.5087504,28.09446702,34.48133568,62.3581319,5.44314,221.9580615,34.63402,109.412058
Driver,99.25957409,2.802,3.898,-3.779527559,47.152,6.499,16.179,-2.001,-5.899,144.0589209,1.4513,14.256,-1.116,3010.0,-19.38,457.0256631,95.18627805,-51.57951774,5.821990071,-0.13105091,1.489886008,0.086438,232.9392907,-40.99390519,39.21829601,61.6397402,6.490584,254.1540689,-47.77018824,-109.5601853
Driver,99.35352541,-6.579,-1.07,8.070866142,47.136,-7.215,10.045,-3.122,-2.052,145.475349,1.4642,7.735,-2.832,3363.0,-4.55,451.8805777,62.30177526,-32.31152735,5.568940449,-0.278963117,0.775033557,0.0799232,224.5305309,-19.17165728,31.87025491,58.16885123,5.85431,247.7511939,-21.99083486,-24.28572522
Driver,99.04706514,-9.765,-5.739,11.1023622,55.456,-12.544,6.814,-5.95,-0.21,151.2768432,1.5273,4.296,-5.918,3781.73,-0.721,469.0456641,51.47485236,-49.8829685,6.293767898,-0.649680749,0.501068031,0.0864189,225.3678426,-24.5730571,29.21960094,56.69777702,5.69353,241.7222728,-26.45630327,-4.032228552
Driver,66.49069435,-4.1,-7.7,4.527559055,55.12,-10.732,18.027,-3.664,4.036,90.91781496,1.3674,14.173,-4.305,3540.0,6.501,201.0648207,32.77170023,-11.40853921,5.529425113,-0.418137605,1.381931569,0.130514,113.1377314,-4.924583464,26.92002959,52.40291464,3.765618,138.3827694,-5.231708762,10.72209015
Driver,102.2570687,0.188,4.523,-0.236220472,46.209,4.704,17.411,0.269,-4.254,140.4543218,1.3735,15.769,0.698,2360.5,-13.445,444.8981298,93.16078873,-19.08006538,6.244749021,0.063199245,1.77459994,0.0957494,233.6465028,-18.96738582,37.49257927,64.15346049,6.29948,248.3455294,-21.41746441,-65.40866509
Driver,116.1998926,-0.007,-4.981,0.0,52.839,-4.986,8.334,-3.315,1.666,161.8398801,1.3928,7.284,-3.527,1720.0,7.344,455.0803678,45.34723212,-18.08350459,6.181144712,-0.375582038,0.796635604,0.079519,241.5664903,-6.187981886,20.99091101,74.05634343,4.87948,286.6457998,-5.62694281,26.03929533
Driver,78.65962777,-7.471,-5.726,11.57480315,42.129,-14.062,22.94,-37.707,-31.98,55.00380279,0.6993,15.087,-28.491,6360.0,-32.703,61.33439973,8.872782948,-30.83783467,3.952350861,-1.909330895,0.985401541,0.154644,38.33318714,-20.49447523,18.8433743,43.02215474,1.707508961,55.75947198,-30.7623845,-7.678617562
Driver,86.65667502,-1.1,-2.67,1.299212598,50.467,-3.578,21.021,11.347,14.018,109.9085093,1.2683,18.09,9.315,3820.0,21.412,298.9573241,70.61190598,74.59423083,6.47096509,1.081696514,2.122727283,0.129081,158.8380653,50.23884204,38.84906439,55.55640994,5.32129,174.7062821,57.26575375,75.55909025
Driver,93.46143522,1.394,2.218,-1.496062992,55.004,3.194,15.037,-5.128,-7.346,139.5342699,1.4929,13.394,-4.205,2593.0,-18.801,424.6342777,76.19960323,-62.48733672,5.493343427,-0.416658042,1.316246487,0.083712,222.976339,-44.85873375,33.77915457,62.36753979,5.87238,247.769963,-52.9663583,-86.16742509
Driver,89.21573014,-3.606,-1.032,2.834645669,63.525,-2.83,27.455,2.381,3.413,114.7823461,1.2866,22.884,1.81,5240.0,3.801,324.5010526,112.7031294,17.1525346,6.185278814,0.203129605,2.656152123,0.122282,162.4205356,11.09986283,51.55207764,59.70221378,6.34749,168.946484,11.6720293,17.92869749
Driver,95.67823908,-9.909,-5.995,11.57480315,54.534,-13.144,14.607,6.903,12.898,126.7054402,1.3243,11.478,5.19,4460.0,27.291,346.6446694,60.12160501,76.10080773,6.382160374,0.61608365,1.31721408,0.106849,177.8612887,53.94847969,33.99393661,55.20642358,5.27025,189.3552508,59.77450973,115.1884676
Driver,82.04411238,0.402,-4.316,-0.511811024,50.126,-3.981,11.917,-4.458,-0.141,116.2274069,1.4166,10.613,-4.441,1505.17,-7.321,239.3050206,26.92853399,-23.61180384,150.5255756,-17.8756743,-3.352799081,3.54499,140.8532411,-16.35884563,17.585275,75.12751185,3.26499,189.6082042,-23.99006416,-16.43076431
Driver,103.0690766,2.1,9.3,-2.440944882,53.146,10.833,7.791,-1.302,-10.602,148.8484252,1.4441,7.211,-0.223,1820.0,-40.303,307.0427552,24.47150141,-24.41901563,5.816440939,-0.046050984,0.729003954,0.081373,174.782981,-24.41949419,14.11962137,82.30345882,3.362951,234.7768846,-41.74967337,-71.23713881
Driver,94.908733,-0.4,0.4,1.141732283,43.697,-0.681,25.773,-10.592,-11.03,123.0455888,1.2965,22.005,-8.542,5010.0,-18.537,351.009444,119.1727877,-90.92894562,5.723096125,-0.906336869,2.343413167,0.104809,174.0437975,-58.84727722,51.60110659,59.62286323,6.623048,181.5262005,-62.14618062,-101.596704
Driver,83.05968146,-6.4,-1.6,4.960629921,61.429,-5.783,34.638,-2.181,-0.459,105.6500537,1.272,26.36,-2.007,8660.0,-0.456,270.6856114,107.7638834,-9.797624012,5.693238325,-0.207815764,2.869167674,0.126754,134.5411479,-5.495072116,54.67627874,57.95262333,5.983465,135.1046598,-5.519191522,-2.351361837
Driver,99.19693987,-4.275,-8.974,5.039370079,50.252,-12.539,20.136,-2.268,6.706,136.5649606,1.3767,15.939,-3.503,5905.91,9.771,402.5112863,120.4405308,4.173271392,6.194918606,-0.359739379,1.835256841,0.0982582,194.9794779,8.731197828,50.75040167,60.47400647,6.83289,201.3046394,9.415359854,61.84900849
Driver,99.17457051,1.722,7.148,-2.283464567,48.909,8.651,14.059,-1.856,-9.004,140.1295186,1.413,12.78,-0.884,2213.38,-21.944,406.5493586,65.13635428,-35.89007699,6.036269113,-0.11076797,1.369181046,0.091463,218.952677,-31.21164844,29.61332742,65.50110146,5.386879,251.896441,-40.2471722,-83.59322326
Driver,101.8857373,1.3,11.1,-1.535433071,52.282,12.168,11.465,1.235,-9.865,145.5739979,1.4288,10.271,2.485,2430.0,-28.008,405.2365921,53.41336347,-20.20168206,5.784883614,0.230342614,1.050023041,0.083557,216.6241524,-25.59491177,25.82806599,66.05832596,5.05686,252.9986796,-36.39788739,-104.6922198
Driver,92.73219399,-9.9,2.5,9.724409449,64.108,-2.405,11.029,5.434,2.934,117.2284359,1.2642,8.162,5.04,3370.0,6.299,300.2650344,35.01491054,33.50452659,6.223721139,0.555097502,0.90414684,0.111471,157.1153516,20.1084248,24.7151021,55.32463022,4.405556,186.0124654,24.98561657,19.02425664
Driver,99.40050107,-1.7,3.3,2.125984252,50.505,1.925,13.947,4.349,1.049,135.6536328,1.3647,11.687,4.396,3050.0,-1.002,414.4627028,75.0666641,29.21569703,5.907112601,0.451740815,1.236989766,0.092281,210.0152315,14.4227839,36.86430809,57.71499834,6.007843,231.1201143,15.71674207,-5.037561976
Driver,101.4249284,-3.745,-1.518,4.921259843,47.522,-4.955,16.652,1.534,3.052,141.6437008,1.3966,14.128,1.137,3590.0,5.425,455.7240604,106.3770335,23.05165988,6.42591688,0.134639801,1.651466808,0.0971833,225.9761986,15.77802859,44.0780758,60.61003476,6.82973,240.4834726,17.36032712,33.90539728
