Club,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Curve
Driver,96.64459556,-11.037,-5.272,12.75590551,53.323,-13.624,9.505,5.048,10.319,140.852049,1.4574,7.084,3.817,3790.0,26.389,393.6121282,46.37336499,72.8376274,6.230125068,0.443502721,0.791366971,0.0923719,198.2503516,51.38053877,26.98738113,57.93775416,5.08049,216.2091287,59.75503716,115.5599537
Driver,109.3503937,3.1,2.5,-3.661417323,50.856,5.018,16.313,0.138,-2.362,159.5799034,1.4593,14.883,0.479,3050.0,-5.239,543.6836203,137.0037656,-13.49172718,5.758454046,0.033425102,1.548400928,0.077388,265.6721704,-11.56211214,47.14288965,65.49403594,7.668202,280.337952,-12.7603472,-41.34189306
Driver,97.94201861,-0.95,-2.534,1.220472441,49.584,-3.343,13.903,3.664,6.198,145.0463046,1.4809,12.164,2.911,2720.0,22.238,442.0374572,74.67004429,62.85835905,6.213920979,0.336372744,1.351355404,0.0907723,229.6460205,47.55905817,33.063724,62.23719036,5.90452,246.1806458,53.61827596,108.2640852
Driver,104.8787581,-3.567,0.833,4.015748031,53.005,-1.859,17.596,2.518,1.684,153.2393074,1.4611,14.492,2.257,4737.94,4.429,488.4334875,143.2470039,34.33615116,6.254240339,0.253273042,1.668613298,0.0875735,231.0747144,20.65905801,52.66723849,65.35455595,7.57242,234.6779285,21.08979225,34.73794105
Driver,89.22244094,-0.023,1.062,0.039370079,54.064,1.045,16.656,-6.042,-7.104,123.0149427,1.3788,13.904,-4.813,3660.0,-15.035,356.9043778,71.0477069,-54.558107,5.080036354,-0.439708683,1.266854481,0.088212,184.7997979,-36.97426257,37.11041845,56.67829138,5.638025123,204.2018329,-42.84092398,-64.9559196
Driver,120.3494094,3.676,7.433,-4.173228346,49.678,10.558,15.539,4.757,-2.676,175.2476288,1.4561,14.115,5.09,2540.0,-8.078,619.3018335,145.0098676,26.05060334,6.421328084,0.560197236,1.656416017,0.0783926,304.6134867,5.150884864,45.36674043,68.6342194,7.94245,321.181979,4.454731406,-65.67302998
Driver,111.72602,-1.189,-0.355,1.57480315,49.785,-1.36,12.352,2.037,2.392,157.2975573,1.4079,10.168,1.642,3465.22,1.916,510.7119202,107.3257037,20.66591757,236.9672178,12.66142086,1.376448138,7.11797,238.0812472,12.77376907,50.83987307,58.56876128,7.17981,248.1184088,13.77471557,17.86883617
Driver,76.74033644,-7.3,9.3,5.669291339,69.926,6.559,20.436,3.02,-6.28,102.9241231,1.3412,17.165,3.731,6450.0,-9.803,260.2664817,64.45126684,4.07058634,3.302760308,0.21390766,1.028624321,0.06961,135.8982453,-1.580864895,41.50507691,51.44911659,5.059391,145.7426728,-2.258270761,-31.26035077
Driver,108.4578561,-1.1,3.1,1.338582677,51.395,2.219,17.473,8.438,5.338,154.2611399,1.4223,15.522,7.806,4670.0,10.605,486.4602577,150.0498667,101.0156458,5.949519605,0.826378833,1.689088275,0.083278,230.2422279,59.06309901,53.35501184,65.46785598,7.667215,237.3243044,61.37955911,84.87262979
Driver,91.95597709,-0.028,9.278,0.039370079,54.858,9.258,43.041,-5.97,-15.248,97.67738905,1.0622,34.799,-2.012,8500.0,-2.507,243.1614693,120.4888785,-11.32158721,4.083962595,-0.147135506,2.865116408,0.1068744,117.7510033,-7.167468288,59.47724527,60.92827322,6.031915945,116.4675878,-7.079571782,-9.109853809
Driver,87.43289191,-0.631,-0.879,0.905511811,48.498,-1.437,19.761,2.631,3.51,119.8098604,1.3703,15.911,1.927,4647.57,36.624,300.6014236,63.09469021,56.40039325,165.2909795,48.85168232,-2.857913776,4.94246,161.3396876,46.65161841,35.02744657,60.67167458,4.77246,180.8516216,57.33078227,124.2952519
Driver,66.37213672,-0.702,-2.429,0.669291339,64.996,-2.756,24.078,9.838,12.267,67.03852004,1.01,18.655,6.889,4040.0,16.787,113.6105205,21.82710017,17.08155702,5.147735085,0.640910887,1.668131057,0.1690808,67.64042327,12.07717481,26.43877897,46.46945358,2.775952556,88.58989301,16.91898912,12.02141952
Driver,99.71814603,0.038,1.835,-0.039370079,52.511,1.864,13.053,1.157,-0.678,146.4714567,1.4688,12.071,1.21,1430.9,-1.906,420.6589326,61.28873723,6.647270592,6.308020805,0.131870175,1.348240101,0.0910284,231.0117652,2.862746026,26.4251925,72.63812834,5.12339,271.2478359,3.014451482,-6.047320115
Driver,70.64468504,-3.3,4.7,3.307086614,57.464,2.497,18.918,0.693,-4.007,100.6654885,1.4249,16.025,1.446,5060.0,-7.507,253.7051524,55.60021698,-3.093913075,5.662603957,0.112492538,1.640322531,0.122203,134.4983336,-4.411460516,37.59903512,51.26566484,4.801122,148.9931651,-5.520695547,-23.40679705
Driver,109.9498926,-0.653,-2.641,0.826771654,47.645,-3.236,11.397,-0.801,1.84,159.9599588,1.4549,9.163,-1.149,3590.62,5.182,517.5574495,92.69277165,8.902560009,249.3063535,10.34200136,2.427883466,6.46691,252.469049,10.68764822,37.97285062,62.98391667,6.59671,273.3951473,12.98612682,47.23078144
Driver,91.93137079,-0.293,6.191,0.354330709,56.315,5.996,11.877,4.633,-1.558,135.9204993,1.4785,10.106,4.865,2410.0,-9.383,383.5095133,50.35563903,20.13193663,5.872443424,0.49040961,1.049607045,0.090851376,204.960208,6.301240828,25.96947333,63.8269448,5.022097066,240.1399816,5.392575526,-33.28669706
Driver,87.77066929,-1.061,3.398,1.220472441,57.653,2.726,6.053,3.989,0.591,126.6477273,1.4429,3.814,3.802,2825.9,9.137,241.1904673,12.58531923,23.61103582,154.8866321,20.4655178,-5.804397606,3.55206,131.5851298,15.95974585,10.48476794,73.66229571,2.86206,181.8428311,25.0845688,21.79138132
Driver,100.0782928,0.6,-8.4,-1.141732283,45.792,-8.293,22.638,-3.694,4.849,133.9188887,1.3381,19.156,-4.593,4743.16,2.847,405.6196638,133.9062739,-22.17918374,3.99099874,-0.31170156,1.403400045,0.065386,196.8132187,-9.464899859,52.91581607,63.10465768,7.086079,204.0462273,-9.690731024,18.92250146
Driver,103.8296349,-0.143,-4.184,0.196850394,49.819,-4.305,9.673,-6.647,-2.463,145.5012974,1.4014,7.448,-6.081,3315.15,1.341,422.1965259,53.70012908,-39.90686074,222.1952191,-19.08740542,-3.752437082,5.40628,215.3633169,-18.68307726,28.15448615,64.20807746,5.15628,245.4766286,-20.48931977,12.45122513
Driver,37.77514316,-6.0,4.0,4.409448819,72.824,1.722,37.855,-0.821,-4.917,41.44371868,1.0971,27.461,0.611,4283.71,-2.209,51.17551548,13.8376105,0.403494701,3.159127372,0.032251223,1.519980384,0.178713,31.47680366,0.199094506,32.19239219,34.5910372,2.007618,41.98823817,0.230183419,-0.409713501
Driver,105.0845562,-4.161,-2.125,4.606299213,53.353,-5.227,18.56,0.063,2.187,146.1692466,1.391,15.599,-0.24,4317.13,5.339,466.390845,133.3792302,15.08760719,6.012494639,-0.017937793,1.722282363,0.0886838,225.0006914,11.81424433,50.36185922,63.34585382,7.34372,229.5389158,12.21721635,38.26595548
Driver,104.9033644,1.838,-0.885,-2.244094488,44.495,0.987,17.377,-0.963,-0.078,149.8288744,1.4283,15.482,-0.953,2820.0,-0.181,503.2465276,119.1439731,-8.613008321,6.389952449,-0.106523944,1.799385412,0.0918446,252.5622397,-4.594744647,43.70289351,64.22740951,7.17058,269.3821123,-4.921962283,-1.182399997
Driver,100.8724052,3.407,2.119,-4.566929134,48.842,5.102,10.949,-2.973,-5.092,143.8587151,1.4261,9.848,-2.215,1900.0,-16.677,389.8696199,47.11666355,-32.98195523,5.852041601,-0.237402473,1.015200971,0.08537,212.8686479,-25.26656956,22.99726981,70.30990777,4.73189,256.1984496,-34.0674313,-51.23581084
Driver,22.92412312,-6.8,-3.2,4.803149606,70.87,-6.193,40.742,-0.01,3.284,25.56303686,1.1151,27.698,-1.263,3290.0,2.842,19.30096174,5.079124594,-0.343073478,5.790740033,-0.10719896,1.6851185,0.540424,12.21184052,-0.211245053,29.8896836,23.64991346,1.170304,18.25955419,-0.303589334,0.173808008
Driver,97.03382248,1.109,3.556,-1.417322835,50.969,4.455,7.763,-1.451,-5.007,138.0748926,1.423,6.436,-0.441,2280.0,-15.994,330.324198,26.6206809,-16.37183154,5.983191577,-0.058517614,0.675817695,0.090211,179.5003333,-14.34026373,16.10525868,70.67459689,3.903761,228.8113845,-22.19765214,-38.88801625
Driver,68.2198461,-5.321,0.026,5.748031496,52.006,-4.146,32.92,25.075,25.049,80.22682534,1.176,24.697,18.518,7949.02,24.084,172.5415858,50.28923499,66.20158135,6.384584718,2.089586137,2.901831389,0.18485,95.82525548,43.25550778,40.60500356,48.38582184,4.136765,102.9230781,47.12241891,41.57603006
Driver,99.57050823,1.008,4.152,-1.377952756,46.963,5.093,15.965,1.247,-2.904,144.5969041,1.4522,13.901,1.665,3020.0,-9.889,468.9990066,99.40261646,-10.27592185,6.013269378,0.165002245,1.502455386,0.088853,236.9013965,-12.68234632,40.69252614,61.68350289,6.68626,256.7413527,-15.17569624,-58.65133019
Driver,95.92653901,-2.301,4.332,3.149606299,49.798,2.386,17.87,6.201,1.869,134.0226825,1.3972,15.506,5.969,3160.91,3.628,424.1990417,96.89143499,50.68481479,5.970446937,0.624773958,1.670079197,0.095984497,216.0930886,28.93010983,41.73707911,60.5057757,6.482529195,234.4374121,31.83496711,19.51186466
Driver,96.31129205,1.474,5.606,-1.88976378,51.172,6.792,11.473,0.308,-5.297,141.5895669,1.4701,9.676,1.281,2862.37,-21.37,410.4400745,55.86658006,-25.57072807,5.995683423,0.114838358,1.02983025,0.088989,213.3524571,-25.6359543,28.16288919,61.51122542,5.328175,244.22955,-34.06579857,-91.09396836
Driver,99.7472262,-1.1,-3.7,1.57480315,46.591,-4.808,17.292,3.482,7.182,138.9112831,1.3926,14.577,2.522,3410.0,15.504,432.7970289,98.81839883,53.68631943,5.580283888,0.244907928,1.46682587,0.086126,217.3081308,38.52045581,42.62015902,59.8477225,6.54343,233.9951661,43.34520728,87.21710096
Driver,101.8029707,-0.984,2.833,1.141732283,53.861,2.114,23.673,17.108,14.275,126.4676539,1.2423,20.16,14.841,5139.02,8.939,371.3923677,122.5697989,110.6448637,6.189424142,1.60095544,2.31291648,0.108999,182.77901,62.87073271,51.7144442,61.19102858,6.726662,190.2436949,65.79934415,50.44068207
Driver,98.46769864,-4.89,-3.14,5.787401575,49.166,-7.38,14.959,-0.237,2.903,135.6697387,1.3778,12.457,-0.618,3407.0,5.333,422.7253271,82.13395202,7.043054433,5.400782781,-0.053525214,1.211873106,0.0844288,213.7078191,7.125438179,38.4237765,58.49922821,6.19407,231.8951186,8.440591958,28.28633623
Driver,101.9081067,-0.685,-1.101,0.866141732,53.875,-1.601,7.768,-5.907,-4.807,147.0398622,1.4429,6.271,-5.047,2516.58,-2.202,386.8205153,33.34505982,-37.58599013,219.381764,-23.36332239,-5.410567799,4.84262,205.3572727,-21.54768382,18.81258985,69.22656242,4.39262,247.6837458,-26.9418066,-10.49397883
Driver,92.03203293,0.321,1.116,-0.393700787,47.869,1.407,20.019,2.057,0.941,127.7109431,1.3877,16.198,1.863,4849.37,1.704,380.5141499,103.5600912,15.92007721,6.519242238,0.215029741,1.94141365,0.110784,188.9092157,9.264010944,47.20549426,58.54592207,6.46795,198.706848,9.852824108,9.375332884
Driver,103.4560666,1.7,0.9,-2.086614173,47.021,2.467,14.053,2.095,1.195,151.2640927,1.4621,12.363,2.03,2550.0,-1.229,494.1927292,90.36448941,14.47636723,5.912342026,0.208388529,1.306412076,0.082857,252.7297007,6.636160546,36.57533168,63.65604117,6.505358,278.0754469,7.081819474,-6.951911751
Driver,84.35263064,-0.249,-0.653,0.354330709,47.824,-0.879,22.842,4.141,4.795,113.5209377,1.3458,19.117,3.299,4290.0,7.279,324.068545,89.07934261,30.31875008,4.999560656,0.295852488,1.747112009,0.0969416,166.6289111,19.85770546,44.8035377,56.71321364,5.897952746,179.3425089,21.91415416,30.91261703
Driver,106.3886901,-0.068,-0.008,0.078740157,48.8,-0.067,17.989,-2.53,-2.522,148.222083,1.3932,15.742,-2.198,3340.0,-5.017,491.9642851,127.0644053,-32.84126986,6.522872715,-0.257004405,1.876732942,0.095007,242.2921246,-20.83144951,46.86444885,63.70013666,7.32278,255.5117253,-22.42996063,-34.67375851
Driver,82.06424481,-2.646,-2.604,2.795275591,58.975,-4.197,38.916,-0.985,1.619,88.53279349,1.0788,31.271,-1.365,6709.01,1.233,216.1655276,89.05259788,-3.339412554,4.97788235,-0.116174422,3.038692551,0.138055,111.5983957,-1.536825894,52.69668592,54.86833682,5.33419,115.0742237,-1.569847859,3.365394832
Driver,110.7462419,2.2,-0.4,-2.165354331,51.27,0.784,17.423,-2.371,-1.913,163.8685576,1.4797,15.034,-2.019,3920.0,-3.793,540.3608287,162.1499576,-33.44019153,5.85082566,-0.214136641,1.601590797,0.076769,254.5172874,-20.06531733,53.31576662,67.27508843,8.079359,262.7551835,-20.93241721,-33.34168603
Driver,111.2853436,-1.878,-2.809,2.165354331,52.584,-4.246,12.613,-4.12,-1.311,152.6979689,1.3721,11.001,-3.97,2455.38,-3.318,489.6356177,79.4031559,-40.33376787,6.274875925,-0.437391988,1.235982738,0.0866675,251.3718988,-23.26570673,33.38918627,63.745862,6.21311,278.2290504,-26.37128328,-17.64319488
Driver,77.49418397,-2.834,4.247,2.598425197,63.411,2.827,27.764,5.088,0.84,102.0051897,1.3163,21.59,4.897,6247.03,1.166,266.1620163,81.32096828,23.24833435,5.833753338,0.500265088,2.334696835,0.128967,138.0918013,13.12406895,46.63929424,54.15622132,5.459571,145.8074827,13.9031074,4.024045795
Driver,101.122942,4.862,2.07,-6.535433071,49.171,6.285,16.489,-0.062,-2.132,145.6800286,1.4406,14.578,0.301,2810.0,-6.396,478.2120512,103.4925226,-12.58642931,6.080375741,0.025816576,1.594073623,0.08943,242.6902547,-11.31418414,40.75295939,62.87534833,6.762577,263.3723535,-13.20997085,-37.76278454
Driver,100.6576593,5.005,8.133,-6.377952756,51.351,12.149,16.462,2.041,-6.092,146.5956067,1.4564,14.896,2.909,2584.92,-26.547,454.5158226,90.96795238,-27.85001733,5.843764004,0.274902934,1.559195273,0.085446,237.358643,-33.54425853,36.5714277,63.92064825,6.245494,262.2775461,-41.8577443,-136.2781284
Driver,86.88260558,1.242,9.956,-1.614173228,47.399,11.098,19.416,8.513,-1.443,127.1631174,1.4636,17.261,8.695,2730.0,-4.353,393.4346347,90.49477274,50.47766015,6.112968319,0.919461337,1.911105353,0.104465,206.1583915,24.62617001,39.73369535,61.05063127,6.15727,218.2711945,25.74957123,-19.79882697
Driver,100.3780422,3.76,2.811,-5.196850394,48.28,6.171,15.087,5.245,2.434,144.8268611,1.4428,13.313,4.851,2610.0,4.418,466.1551548,88.93107534,47.81891623,5.880117488,0.501033801,1.400662673,0.086429,240.0702261,28.12722433,36.9651961,62.88789645,6.383882,264.608356,31.74507608,23.59440361
Driver,93.55986042,-1.481,3.468,1.929133858,49.826,2.217,7.378,-7.169,-10.638,127.1396296,1.3589,6.133,-5.65,2470.0,-37.783,224.7859674,14.82459901,-37.30372585,5.733522618,-0.592121616,0.60635368,0.093812516,129.3102277,-28.61951533,11.26828097,76.35068279,2.758660514,186.0809241,-48.87741404,-48.19628966
Driver,106.4200072,1.241,-1.503,-1.456692913,48.317,-0.397,13.601,-0.649,0.854,160.768835,1.5107,12.17,-0.751,2290.0,2.518,535.7843434,97.35745012,-0.961990622,6.411738493,-0.081618094,1.403572438,0.0844989,273.4183883,1.429875214,36.56840636,65.81575596,6.71263,298.3290313,1.994961404,15.04023344
Driver,92.62034717,1.792,0.974,-2.244094488,44.276,2.813,20.194,-1.435,-2.409,126.2406049,1.363,17.853,-1.108,2960.0,-7.119,390.6549869,95.27754696,-20.32335517,6.065759459,-0.125364437,1.968419915,0.104812,202.8349004,-15.17902376,41.66390824,60.57880312,6.27533,213.325716,-16.42975585,-33.79486942
Driver,98.88376879,-6.875,-3.302,8.622047244,47.604,-9.621,11.956,0.284,3.585,140.2697745,1.4185,9.717,-0.153,3175.0,6.977,431.2349555,65.9919765,12.95813254,5.410082819,-0.008953006,0.941452391,0.0809472,218.545162,11.05140788,32.78331699,58.81823039,5.82744,241.6737639,13.43177149,34.90264212
Driver,93.69183966,-4.3,-1.3,4.173228346,57.93,-4.166,16.579,-2.176,-0.876,139.3322745,1.4871,13.619,-1.956,5620.0,-1.706,415.6478371,113.9419467,-19.45108078,5.782332221,-0.2115306,1.441502019,0.088958,200.5815588,-10.93950387,49.72185119,59.49785988,6.816032,208.49514,-11.46503924,-12.29120333
Driver,87.04813887,0.229,5.038,-0.275590551,54.726,5.2,21.522,4.337,-0.701,109.7810039,1.2611,18.579,4.441,3210.0,-1.795,311.6271752,74.63705316,21.05637407,6.344184531,0.48870011,2.138842376,0.126905,165.8652969,10.72554579,39.36030818,56.89516781,5.4995,182.9729669,11.65703108,-6.36941553
Driver,63.65425913,-5.4,-0.4,4.68503937,63.663,-3.646,31.531,1.978,2.445,82.28547781,1.2927,25.232,1.577,5150.0,2.617,191.4738482,58.41390885,6.924298468,5.779995025,0.164556305,2.70636229,0.163092,104.9094671,4.618605289,42.73275338,50.26406788,4.502203,115.5198271,5.199209801,5.197524438
Driver,104.6819077,1.5,7.9,-1.850393701,49.873,9.231,12.014,2.23,-5.67,147.6221367,1.4102,10.645,3.199,2290.0,-14.225,442.6476086,66.53887856,-0.125799727,5.816303767,0.313458975,1.100832147,0.083008,230.2303603,-8.65166739,30.75761511,62.93289219,5.688066,260.3089249,-12.68941662,-64.43071333
Driver,103.2860594,2.889,2.786,-3.858267717,48.305,5.363,12.381,0.154,-2.632,153.1370795,1.4826,10.708,0.629,2641.98,-10.012,491.2726335,79.96992991,-16.66638818,4.951383739,0.04865465,0.944089796,0.067991553,249.9666788,-15.73902521,34.01318086,62.82419585,6.263964644,277.4550318,-19.49950278,-55.4302235
Driver,99.61524696,0.3,8.5,-0.393700787,53.63,8.734,7.463,-2.834,-11.334,142.5123031,1.4306,6.766,-1.652,1870.0,-31.952,296.3404017,22.46534232,-26.80895557,5.649711114,-0.181522922,0.664793107,0.082468,168.0677637,-23.35090855,13.62638213,79.81215534,3.34694,226.7596917,-38.54342636,-55.62898935
Driver,115.3811739,6.9,-0.3,-8.385826772,50.717,5.359,12.392,-5.549,-5.249,168.7296439,1.4624,11.519,-4.644,2530.0,-25.894,541.3394337,95.8460613,-107.7983901,5.928550927,-0.505154486,1.219317515,0.074228,273.200296,-76.51678197,36.38374002,64.65031235,6.662985,298.0911375,-88.58710744,-165.0940656
Driver,88.97861489,-1.547,4.88,1.811023622,56.205,3.845,4.036,11.012,6.132,124.0522101,1.3942,1.938,8.701,3841.6,22.448,225.8856215,7.637039584,50.16323167,123.2778174,33.36133297,-1.160085695,2.81475,115.9876001,30.51791937,8.202012739,70.25465935,2.59475,162.2014794,48.15660648,39.7156948
Driver,95.3896743,-1.592,-1.973,2.244094488,42.716,-3.698,20.113,3.762,5.735,134.7581872,1.4127,16.485,2.737,5024.98,9.369,406.3185995,118.1614762,43.83152263,6.478567269,0.326407651,1.970867357,0.104432,198.7190172,28.7375945,49.60520902,60.61639202,6.82927,206.8925347,30.4163989,57.94629099
Driver,91.93137079,-3.862,-3.23,5.669291339,49.731,-6.508,18.444,-2.071,1.158,123.6441929,1.345,15.589,-2.229,3510.0,2.067,372.2105752,83.95695448,-10.28309513,6.476955176,-0.248853841,1.82376115,0.1132232,191.2105799,-4.23413422,40.55494941,57.82808077,6.006901006,208.8152464,-4.384102501,9.612327828
Driver,108.6860236,1.0,2.0,-0.708661417,50.206,2.39,13.139,0.704,-1.379,157.5662133,1.4497,11.478,0.867,2620.0,-2.121,520.6122611,95.94886249,2.595224088,5.908387801,0.090837254,1.213745906,0.079245,261.029869,-0.348173388,38.29527984,62.86993399,6.76612,283.8516694,-0.743250256,-12.89365337
Driver,106.3640838,-5.496,-4.661,6.25984252,54.577,-8.584,11.79,-1.642,3.019,150.9292233,1.419,9.787,-2.001,3048.56,6.407,486.4998064,79.19049006,-1.245261217,6.195733599,-0.20982056,1.09209654,0.0862993,243.0675115,4.054014919,35.33874568,60.27591595,6.34313,265.0763175,5.524388849,37.61260762
