Club,Club Speed,Attack Angle,Club Path,Low Point,Swing Plane,Swing Direction,Dyn. Loft,Face Angle,Face To Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Spin Rate,Spin Axis,Max Height - Dist.,Max Height - Height,Max Height - Side,Last data Point - Length,Last data Point - Side,Last data Point - Height,Last data Point - Time,Carry Flat - Length,Carry Flat - Side,Carry Flat - Land. Angle,Carry Flat - Ball Speed,Carry Flat - Time,Total,Side Total,Curve
Driver,98.62652112,1.046,6.77,-1.377952756,48.09,7.709,14.086,-2.631,-9.401,139.7326861,1.4168,12.387,-1.356,2920.0,-21.79,420.7159528,72.68899031,-48.97958238,5.826305437,-0.157290204,1.287002725,0.088463,218.1807334,-39.49757865,33.59080417,60.78100665,5.81356,243.7408381,-48.17247341,-103.2260947
Driver,85.70374016,-3.187,5.08,4.015748031,54.586,2.811,8.009,-8.13,-13.209,117.8503042,1.3751,6.604,-6.44,2560.0,-23.412,227.5442138,16.66621927,-36.44869971,6.19529292,-0.717518208,0.707686422,0.10963828,129.6094209,-25.77236636,13.03771471,69.40815392,3.030589594,179.3776142,-40.33719051,-34.0880978
Driver,100.6755548,2.3,-0.3,-2.874015748,46.153,1.733,17.158,2.446,2.746,146.5633948,1.4558,15.019,2.108,3170.0,4.133,485.0080195,115.5855025,28.42368669,5.63889196,0.211114563,1.528364403,0.08258,241.675535,17.84071824,44.39822422,62.86533884,7.083221,258.2245548,19.54859949,26.88987186
Driver,98.46993558,1.431,4.073,-1.88976378,46.915,5.412,19.28,2.7,-1.373,142.9558876,1.4518,17.167,2.873,3008.03,-6.015,472.1322648,121.8973558,7.592197055,5.762780079,0.283091315,1.794164319,0.087521,237.3421582,-0.6724753,45.47318245,63.9452837,7.119644,253.3520515,-1.362089524,-37.70315082
Driver,119.2175197,2.929,-1.071,-3.700787402,48.084,1.562,13.626,0.664,1.735,175.1650859,1.4693,12.083,0.407,2720.0,2.423,615.5019545,131.4828487,12.64177031,5.984059939,0.044357786,1.298213792,0.072324425,300.626266,8.704069843,43.77395959,66.5648801,7.765825947,319.1835861,9.592368071,19.7078033
Driver,85.81335004,6.37,6.582,-9.133858268,44.177,13.179,12.589,-11.04,-17.622,111.0679134,1.2943,11.558,-7.872,3600.0,-59.51,189.9316117,22.68351922,-48.01493481,6.250185552,-0.920731483,1.245189675,0.119192,110.7991495,-39.07991995,18.89096039,65.40333192,2.82591,147.2807161,-60.45232558,-73.53542215
Driver,97.226199,-1.4,-0.8,1.377952756,52.974,-2.544,15.156,1.686,2.629,144.0387885,1.4815,12.07,1.368,4470.0,7.686,446.6521396,106.1981585,31.44161904,5.793624878,0.126205431,1.269873206,0.08549,216.113862,21.34691743,46.44872225,58.88518215,6.824326,228.1245797,23.23561422,48.61979334
Driver,95.90193271,-7.736,-9.269,8.42519685,57.763,-14.183,18.701,3.624,12.893,119.5799034,1.2469,15.143,1.766,4720.0,25.306,327.061956,71.93698089,51.22620289,6.115835924,0.226030776,1.67795041,0.110268,169.1015061,40.28952533,38.94809307,55.05786423,5.48655,177.5449939,43.79831044,105.6274626
Driver,111.5269327,-3.959,-2.963,4.527559055,51.257,-6.146,11.232,-1.194,1.768,157.8341983,1.4152,9.363,-1.417,2950.0,4.284,519.67741,84.09535658,-1.39548064,6.418982401,-0.154195291,1.085224323,0.0854066,257.7106377,2.63968867,35.84682098,61.18726543,6.56404,279.8739743,3.622596725,27.03426157
Driver,22.27764853,-1.829,4.769,2.322834646,50.994,3.287,20.711,-4.244,-9.013,32.61386006,1.464,15.007,-1.815,1990.0,-14.67,19.65500395,2.692023887,-0.707171409,5.911057205,-0.212234643,0.89004561,0.391572,12.82483596,-0.522529884,16.17525678,30.41263427,0.867386,27.12569641,-1.231337489,-0.349233974
Driver,87.41947029,0.579,-0.8,-0.748031496,48.16,-0.282,19.097,-2.838,-2.038,123.067287,1.4078,16.104,-2.489,3680.0,-3.035,369.6890453,87.43140425,-21.36420669,5.915436591,-0.260781311,1.724123329,0.104055,189.3204823,-13.01395552,42.02450159,57.85279301,6.086033,205.3212368,-14.43021999,-14.39818407
Driver,99.88815319,-0.031,1.29,0.039370079,45.019,1.259,16.625,1.032,-0.258,146.2224857,1.4639,15.24,1.054,2011.34,6.747,423.8384978,86.08840718,20.78356499,218.5497398,14.7669314,1.188609705,5.67846,220.0501681,14.9263098,38.33413744,65.72932282,5.738,243.6433858,17.44058094,32.65602925
Driver,99.85012527,-10.504,-5.772,11.65354331,55.459,-13.104,7.874,3.769,9.541,144.0264853,1.4424,5.677,2.622,3540.0,27.192,390.3028784,36.91355796,61.60495122,6.172782855,0.309061359,0.627705491,0.0891765,197.0685442,44.99468696,22.52907773,60.38180486,4.73362,219.7546858,54.80792177,108.5114972
Driver,99.50116321,3.03,6.135,-4.094488189,46.685,8.996,7.184,13.421,7.286,142.5295276,1.4325,6.68,12.523,1450.0,59.79,198.5155942,12.93118839,54.21281167,6.051470134,1.339940764,0.688221409,0.0882168,120.990959,39.11059359,9.583407056,96.51079123,2.15087,174.8034474,62.48018233,40.06178057
Driver,94.81254474,-2.0,-5.6,3.307086614,37.35,-8.945,17.611,0.259,5.998,135.5102452,1.4292,14.786,-0.596,3980.0,13.085,414.1976014,101.4150528,27.35799888,5.870022638,-0.050544235,1.574184068,0.093168,206.1154215,23.02497573,44.87340571,58.64965207,6.571104,219.8657736,25.85233561,75.46295397
Driver,80.07337151,-5.876,-1.539,7.362204724,51.119,-6.299,2.972,-2.316,-0.778,113.0688529,1.4121,1.58,-2.194,1570.0,-3.26,58.392959,0.858814852,-2.307850175,6.001117128,-0.231924755,0.144489316,0.109647398,36.86162423,-1.499840813,1.879699451,99.68077701,0.710537964,104.9865074,-4.447561934,-0.266190768
Driver,89.73022548,-6.435,-5.36,7.362204724,49.952,-10.8,7.655,3.169,8.529,121.0806639,1.3494,5.842,2.06,2550.0,21.367,234.0653938,15.46431885,18.89432415,6.355857172,0.248553126,0.64393721,0.109233,132.2471035,15.31732167,12.04724532,70.86911625,3.00891,179.8298564,24.97470317,31.756971
Driver,112.851199,2.416,5.668,-2.913385827,48.544,7.804,12.032,6.261,0.593,166.042636,1.4713,10.578,6.169,2402.1,3.462,556.2131987,93.65504332,67.70172935,5.997340904,0.647373316,1.141080901,0.0760241,280.251237,37.35185129,35.74021274,65.14032909,6.74321,296.6075782,39.94354732,21.86410402
Driver,103.9191124,3.013,-0.935,-4.291338583,42.697,2.335,13.479,-1.02,-0.085,148.5797691,1.4297,11.92,-1.007,2300.0,-0.295,469.1315698,77.92935198,-8.678685115,6.240801998,-0.109949779,1.329989408,0.0888664,244.4439479,-4.77503889,32.87908601,64.55967233,6.05314,272.4060144,-5.375166335,-1.43737839
Driver,83.35495705,-5.177,5.111,5.31496063,55.133,1.492,20.854,1.061,-4.051,108.7625268,1.3048,17.461,1.632,3710.0,-6.81,301.901174,70.05026101,-0.778124026,6.106834715,0.163559894,1.928377639,0.122665,159.5911335,-3.454596159,38.97292257,55.37584243,5.358548,177.1256664,-4.539795463,-23.99181866
Driver,89.40363278,0.853,-2.409,-1.102362205,47.928,-1.639,23.469,4.177,6.586,120.09932,1.3433,19.882,3.034,4460.0,9.341,351.9262229,105.9116234,36.83557626,5.858155111,0.32442955,2.144288414,0.108206,177.3882654,24.72970506,48.15722195,59.00454504,6.35106,188.1908994,26.82418073,46.19347095
Driver,83.56075519,-7.045,-6.162,12.16535433,37.202,-15.531,17.573,-3.291,2.871,105.5458125,1.2631,10.736,-4.12,7200.46,22.795,228.2716095,32.94132078,5.452492102,130.0220177,13.15949084,-2.969428748,4.02452,124.3691344,11.54429727,25.95431828,55.13061433,3.78452,144.3172855,17.03368587,61.23379047
Driver,96.42761274,2.9,-1.7,-3.582677165,50.709,0.496,15.477,-2.559,-0.859,124.3168397,1.2892,13.921,-2.34,2650.0,-0.726,361.8547485,65.21729924,-16.34621012,5.84589883,-0.25262813,1.451461107,0.100476,192.7232893,-9.2188749,33.0835861,59.70964623,5.434604,218.6925879,-10.5774819,-4.054284784
Driver,99.78749105,-3.476,-8.711,5.0,45.188,-12.17,19.126,5.015,13.726,136.9879653,1.3728,16.244,3.126,4620.0,20.844,411.843828,111.2936454,74.83206095,6.122651988,0.364227259,1.813674116,0.0969672,203.6737552,53.02288957,46.98328925,59.86986198,6.686106663,215.1747877,57.69841589,126.6607221
Driver,83.24982105,3.161,-2.022,-4.645669291,46.325,1.0,14.51,8.159,10.182,117.4020222,1.4102,12.733,6.497,2800.0,29.427,292.1170513,43.46426106,58.44556588,4.851910137,0.568500548,1.090736782,0.087652109,161.4089784,43.4892242,25.88087378,60.58486172,4.374945997,193.6065899,57.45564882,76.86516994
Driver,111.307713,3.361,0.99,-3.661417323,48.49,3.97,16.918,3.676,2.686,155.7366231,1.3991,15.225,3.325,2670.0,7.074,529.7352949,123.2712265,49.18560338,6.468789009,0.383402684,1.787379995,0.0893238,265.3462272,31.23354678,43.50908059,65.52785742,7.29196,283.1189036,34.20406142,47.69392142
Driver,112.7706693,-2.708,-1.239,3.228346457,51.924,-3.362,11.289,-4.837,-3.598,151.1665623,1.3405,9.226,-4.295,3197.8,-9.386,484.6737579,77.06095822,-58.94383058,6.465900664,-0.494739011,1.076471405,0.0898316,240.7647436,-36.46882122,35.16328655,59.59463956,6.30446,262.3540232,-41.34808003,-55.62951657
Driver,97.84806729,4.7,6.7,-6.456692913,47.41,11.052,14.996,4.034,-2.666,147.1608805,1.504,13.355,4.515,2480.0,-20.483,454.5943693,85.89810542,-5.359101322,5.84307401,0.442851884,1.395537351,0.084567,234.4983011,-16.98828252,36.39890111,62.1363958,6.215369,259.0688786,-22.44173072,-106.0403555
Driver,78.15631711,-1.909,-6.938,1.929133858,58.413,-8.112,7.647,18.179,25.117,83.4339209,1.0675,6.176,14.135,3540.0,59.262,66.43520565,3.827046425,19.06420063,5.186510475,1.316905573,0.507176467,0.1295816,41.81685957,13.6894102,7.500991552,67.16981392,1.154445702,89.28241307,33.34216155,10.8769581
Driver,87.95857194,0.296,-1.609,-0.393700787,48.701,-1.349,18.446,-1.443,0.166,118.9862205,1.3528,16.118,-1.465,2750.0,0.506,347.2788002,71.34200425,-8.001415729,6.109436033,-0.155680754,1.770442525,0.11092,185.5712377,-4.117773061,35.68063157,59.14876098,5.53235,199.4888212,-4.384693925,1.880317126
Driver,98.28426986,3.474,3.463,-4.448818898,49.626,6.421,14.45,5.622,2.16,147.0955619,1.4966,12.892,5.306,2320.0,2.698,468.3456521,83.63576113,47.69911092,5.829888312,0.541198819,1.341219476,0.084166,244.1106882,27.02715823,34.62517992,64.52308609,6.190246,272.1665412,30.62520082,13.42809486
Driver,106.5631711,3.064,1.69,-3.503937008,48.963,4.36,13.038,0.305,-1.385,159.0394596,1.4924,11.381,0.541,2643.41,-5.041,530.4293495,95.85540691,-8.004021569,6.586936611,0.056710598,1.352163578,0.0875745,266.5476468,-8.10956447,37.48810015,63.46437619,6.77639,289.1547881,-9.651444035,-31.874415
Driver,90.34314603,-0.422,-3.026,0.62992126,47.347,-2.638,11.306,-1.354,1.673,133.8652022,1.4818,9.527,-1.613,2389.88,2.588,358.4013461,45.6421679,-5.712415258,202.3606139,-1.646113728,-4.72667419,4.85718,192.6144219,-1.745768708,24.31585317,69.2804882,4.53718,230.6389497,-1.431535065,11.02948889
Driver,71.25984252,0.4,10.2,0.039370079,70.828,9.85,3.939,-5.219,-15.32,75.0035791,1.0525,3.46,-3.03,1610.0,-61.698,27.17947397,0.853305404,-1.767968324,5.956315596,-0.361433097,0.250309382,0.164652,17.92461351,-1.392814612,3.809504268,69.65697025,0.50815,66.49898524,-6.437434779,-1.338774188
Driver,25.78516464,-2.183,3.777,2.519685039,56.835,2.35,21.85,-4.193,-7.97,37.67604689,1.4611,15.759,-2.029,2400.0,-12.292,28.04262744,4.066446043,-1.141479985,5.879886141,-0.229587094,1.169325352,0.338657,18.15268837,-0.843174121,17.35055365,34.06113186,1.08669,34.94178509,-1.800835142,-0.601911783
Driver,70.09663565,-1.6,1.2,2.677165354,41.059,-1.474,13.801,1.24,0.085,100.2026664,1.4295,10.867,1.286,2920.0,0.658,220.745367,27.4335438,5.071949398,5.964604119,0.128115498,1.132891016,0.125916,123.9703171,3.036159546,21.77889238,56.94786907,3.629055,156.3752623,3.931533975,0.761872086
Driver,94.64477452,-1.662,0.748,1.771653543,56.233,-0.363,14.783,-0.153,-0.902,140.7679402,1.4873,12.826,-0.042,2741.0,-2.001,445.3792722,82.14969575,-4.301954313,5.464828943,-0.005548048,1.25780539,0.0823808,229.3147593,-3.574469622,36.02695752,61.35435896,6.19075,252.2367831,-4.250029057,-10.21917781
Driver,77.63511095,-4.494,-3.631,4.173228346,59.814,-6.251,18.576,0.703,4.333,105.5952487,1.3602,15.672,0.122,3100.0,6.759,278.3595358,53.31056971,7.353644587,5.299451447,0.018056335,1.482712822,0.108185326,151.6347027,6.635791483,32.45742233,55.80349402,4.773060933,175.3606426,8.570392749,18.93962991
Driver,100.8142448,-0.9,5.5,1.102362205,54.073,4.854,5.286,-3.719,-9.219,146.5101557,1.4533,4.684,-2.891,1580.0,-28.439,258.6696905,13.29977385,-24.17908931,5.836940263,-0.310569782,0.472809871,0.082543,148.6499003,-18.90734723,9.056923816,89.93565226,2.702296,219.0831233,-33.62086562,-34.34058699
Driver,56.76002147,4.097,1.072,-4.212598425,60.981,3.35,16.99,5.293,4.221,81.32493737,1.4328,14.727,4.521,1923.47,12.842,128.159135,18.66468516,12.89476246,83.00856597,9.823616579,-1.698966147,2.60405,78.57944228,9.163226724,19.96390417,60.70349075,2.44405,114.9410523,14.51213236,8.948967615
Driver,65.62052613,-3.548,-5.263,3.976377953,57.05,-7.567,28.889,4.546,9.809,77.08750895,1.1747,22.755,2.419,4910.0,15.533,163.8303341,42.33710921,14.52201476,6.100830012,0.290507714,2.516294737,0.180025,92.72420624,11.50871993,36.56102016,48.20782283,3.86619,100.59984,12.98040932,22.84535486
Driver,99.19917681,1.655,4.447,-2.204724409,46.031,6.043,16.025,-0.316,-4.763,143.3625626,1.4452,14.007,0.382,3030.0,-14.363,459.3739047,95.94846522,-29.70447089,5.790892362,0.025469977,1.456449628,0.086299,233.1297434,-25.87154418,39.74407432,61.43274099,6.549436,253.8574228,-30.35273137,-82.24700954
Driver,98.76521117,-4.134,3.308,5.393700787,49.058,-0.287,13.923,6.494,3.187,139.9979868,1.4175,11.687,6.086,3157.41,2.064,441.4620988,80.10360702,50.47495089,5.830076791,0.620037422,1.219833051,0.088159,223.3216783,27.33867424,36.84758389,59.44328984,6.196078,245.2900129,30.36070247,11.05758612
Driver,97.91964925,1.883,3.29,-2.283464567,49.097,4.922,14.802,0.965,-2.325,145.9726199,1.4908,13.289,1.247,2230.0,-9.945,458.4740466,81.84471279,-7.731420294,6.32394248,0.12873281,1.504252111,0.0921829,241.0203602,-10.39722572,33.84183649,65.02071874,6.06444,259.117103,-12.31829573,-46.90528573
Driver,78.80055476,-6.3,8.1,5.433070866,64.044,5.054,23.133,1.485,-6.615,104.9939603,1.3324,19.179,2.384,6880.0,-9.768,269.9455251,76.3958979,-3.024178671,4.966006703,0.200403929,1.75049517,0.104609,139.2800477,-5.62402314,45.36152915,52.91733216,5.381277,146.6248779,-6.323172574,-34.22403893
Driver,92.22664639,-5.43,-8.908,6.141732283,49.881,-13.502,14.296,2.755,11.664,126.3723604,1.3703,11.761,1.191,3711.22,20.684,358.3515848,60.97651542,41.07551261,6.386892538,0.159612113,1.346233193,0.107222,185.3504048,32.69480338,33.31746231,56.47351081,5.36934,205.7430452,39.34097066,86.68671791
Driver,91.8821582,-5.0,-0.6,4.330708661,56.197,-4.599,23.734,1.097,1.742,126.205485,1.3736,17.94,0.768,7265.02,2.002,351.4640538,113.2140674,9.019259443,5.939637612,0.077872607,1.974090984,0.103587,171.849262,5.807271431,51.98207228,59.03936064,6.490328,175.8194157,5.988208518,10.51393403
Driver,95.30690766,-1.721,7.799,2.165354331,51.954,6.451,7.121,0.532,-7.267,132.1819077,1.3869,5.959,1.499,1980.0,-8.0,276.3558185,18.96888983,2.709158936,6.024722052,0.151598562,0.62474724,0.094769,155.4378427,-0.396246601,12.74165175,75.64564987,3.284395,211.6486743,-2.276489344,-13.38682256
Driver,87.58052971,-1.754,6.448,2.125984252,51.406,5.048,44.319,-9.033,-15.481,90.71358268,1.0358,35.904,-5.092,8020.0,-9.818,219.4958034,106.7718469,-29.45413231,3.966443866,-0.367263836,2.892934798,0.113029,108.753164,-19.56442598,57.84558852,58.17313065,5.67054,108.555095,-19.52120756,-29.97683622
Driver,80.18298139,1.206,-1.257,-1.771653543,48.999,-0.208,8.585,2.717,3.973,117.2217251,1.4619,7.7,2.234,1170.0,19.124,187.7127044,14.29709473,11.21038107,5.477045381,0.223170055,0.719553048,0.097322796,114.0008066,8.869777537,11.31785203,81.70786464,2.440294482,177.2443897,16.31374514,13.29800118
Driver,89.5646922,-1.935,-3.193,2.834645669,44.48,-5.164,23.876,-3.61,-0.417,120.2635111,1.3428,19.855,-3.538,4800.0,3.894,350.5764358,108.3849395,-12.34221908,6.120699423,-0.370925626,2.243543826,0.1130696,175.5038194,-4.309751351,49.25212424,59.12258528,6.396397585,185.0127346,-4.329837463,19.5768828
Driver,81.3730315,-3.956,-3.25,3.464566929,70.875,-4.624,24.736,-10.373,-7.123,83.93477094,1.0315,19.076,-8.824,4860.0,-8.661,186.4595739,41.81871641,-33.18843299,6.213857697,-0.970400399,2.130332876,0.163999,104.1726946,-21.00018402,34.2587503,49.33787058,3.99926,119.0315128,-24.57279326,-15.29890199
Driver,100.7941124,-2.8,1.8,3.267716535,62.247,-0.168,11.633,-24.87,-26.609,87.49351288,0.868,9.27,-20.309,4410.0,38.17,133.8397549,13.14238495,-36.28213037,6.083442997,-2.052920165,0.960696264,0.146913,78.20264681,-16.53004822,15.81751414,55.13224844,2.411609,110.2396672,-18.6674719,33.08121215
Driver,78.49856836,-3.392,-7.715,3.503937008,52.121,-10.358,3.762,2.653,10.368,96.73787581,1.2323,2.747,1.176,1720.0,43.228,46.49954205,1.166394537,1.590421494,5.141048938,0.12754146,0.211006575,0.109792643,29.84786737,1.418515659,3.03755242,86.72319657,0.667490206,93.88592119,6.326873902,2.41896735
Driver,94.49713672,2.174,-1.272,-2.874015748,52.195,0.416,8.851,-9.34,-8.067,126.2933966,1.3365,6.95,-7.007,3751.52,8.44,341.1681758,44.25511556,-28.69468753,180.4866636,-12.14117335,-7.080885761,5.30796,169.7299382,-11.89581344,30.63738395,52.55085106,4.80796,190.9543899,-12.40566276,26.54272335
Driver,101.6061203,2.372,-1.592,-3.74015748,38.383,1.406,12.438,-3.162,-1.57,146.0066213,1.437,10.532,-2.858,2796.25,-5.679,459.7205815,73.18546462,-34.29449961,6.306132409,-0.320116968,1.19032632,0.0910104,234.5959396,-21.50487243,33.29473924,61.14722749,6.04751,259.1143548,-24.76325741,-29.49067692
Driver,101.9371868,-1.12,1.628,1.377952756,48.454,0.636,18.594,1.842,0.214,140.9278812,1.3825,16.129,1.814,3450.0,0.601,457.750806,118.1402517,15.59490856,5.930659084,0.188400425,1.744948269,0.0909201,227.2370881,8.464954236,46.23796818,62.29656888,7.04137,234.6576401,8.771766368,3.817555288
Driver,92.36533644,-3.204,-4.11,5.0,44.318,-7.396,16.872,-0.301,3.809,127.2915175,1.3781,14.354,-0.804,3240.0,4.374,386.389835,79.24009213,2.667082418,6.246381092,-0.082192691,1.61111714,0.1052616,199.2704032,3.97722199,38.12405234,58.41124629,5.945651925,219.5419921,4.982213325,20.31729921
Driver,99.07614531,0.616,2.008,-0.787401575,49.761,2.529,15.342,-2.339,-4.347,139.6387348,1.4094,13.597,-1.803,2523.89,16.282,407.574546,76.16698304,23.01109677,202.3464902,22.48238688,2.212930751,5.62463,205.0475113,23.11395758,37.59276591,57.09395805,5.74732,225.2019173,27.85084893,88.53846975
Driver,101.5569077,4.7,1.7,-6.456692913,49.644,5.669,12.756,-3.79,-5.396,147.102049,1.4485,11.531,-2.943,2160.0,-20.49,432.7206849,64.36959422,-51.72462588,5.837925059,-0.314300816,1.193300638,0.083795,231.1411188,-39.21807263,28.60029973,66.80089231,5.448148,266.7076142,-49.6527501,-82.41319226
Driver,88.30306013,-1.5,2.1,1.771653543,53.856,0.926,17.438,5.033,2.958,125.668844,1.4231,15.337,4.688,2654.32,1.678,376.0445963,76.34218424,32.69329087,5.522242854,0.452786786,1.518509733,0.094472,198.2636144,18.52111992,36.55054669,59.68827048,5.780088,221.151874,20.89976952,6.977929924
Driver,117.5957409,-0.2,-0.6,0.62992126,41.919,-1.548,13.491,0.483,1.252,169.9205888,1.445,11.551,0.324,3290.0,-8.604,576.6169731,131.0424305,-28.64260266,3.616957172,0.016116108,0.747495165,0.044796,275.8825891,-22.2860288,46.53692052,64.21842401,7.695558,290.4259383,-24.46943407,-71.52193487
Driver,73.40059055,-4.3,6.7,4.015748031,62.429,4.336,37.304,5.189,-1.511,94.31124732,1.2849,28.071,5.582,8310.0,-1.368,231.6761768,90.27429918,19.01504349,5.71440445,0.552265079,3.079981376,0.144984,118.5028942,10.11449195,52.41422845,54.68161685,5.454504,120.4321007,10.268671,-4.254636202
Driver,104.7333572,-3.19,-0.102,3.661417323,51.694,-2.625,12.432,-4.484,-4.382,153.8703472,1.4692,10.196,-3.839,3551.61,-15.472,496.8643689,91.68459868,-76.0159144,6.099382626,-0.425073069,1.126872566,0.0834842,243.6264979,-50.13061672,39.41719094,59.57727016,6.68099,254.6708086,-53.80661382,-102.1669312
Driver,105.0890301,-2.9,3.7,3.582677165,52.858,1.514,7.608,-1.208,-4.908,151.5416965,1.442,6.575,-0.76,1720.0,-9.431,378.7561852,31.40974766,-13.75143289,5.922286648,-0.084550387,0.684008639,0.081284,206.2845274,-10.86161533,16.63976677,76.66929671,4.124876,260.387488,-15.98336392,-24.38482195
Driver,94.47253042,-4.8,1.0,5.905511811,40.343,-5.17,13.383,3.516,2.576,136.2014585,1.4417,10.701,3.159,3660.0,4.116,414.3794002,77.854945,31.61035373,5.965161855,0.329102108,1.150593972,0.092597,205.4013287,18.61241684,39.2999138,56.10085165,6.126007,222.9607263,20.76263069,21.93493638
Driver,99.57721904,-0.5,-6.1,0.94488189,45.921,-6.861,17.323,-0.223,5.877,146.2634216,1.4688,14.586,-1.161,4194.69,11.017,459.58942,123.1407543,24.46433328,5.697959232,-0.104741512,1.511220664,0.083655,222.8178517,20.9851403,48.80611241,61.19686532,7.170942,233.7333849,22.8838389,76.42642425
Driver,107.8605941,2.129,4.719,-2.677165354,46.838,6.717,17.668,6.862,2.143,154.0586972,1.4283,16.251,6.656,2189.87,1.479,520.8934073,119.2761763,62.1682879,5.569165143,0.646501781,1.630903011,0.077921,268.0228895,33.98436948,41.4087511,67.60512409,7.064082,290.0447411,36.98187889,8.820170917
Driver,112.2069613,2.4,-1.0,-2.716535433,52.262,0.398,14.51,-0.313,0.765,166.2148801,1.4813,12.775,-0.446,2870.63,3.736,568.9724099,127.6709586,8.157254407,6.04265709,-0.041786383,1.389196568,0.077255,277.3706731,7.520209353,44.95266178,64.9062454,7.575691,294.080015,8.452463065,29.03479817
Driver,88.95177165,1.397,1.006,-1.771653543,50.138,2.173,14.545,5.568,4.562,132.7026664,1.4919,12.374,4.789,3030.0,12.406,399.2238132,69.72956547,54.38663121,6.181406613,0.529171057,1.370058122,0.0988821,207.0084791,35.91447305,34.0588639,59.19883826,5.74194,229.4727141,41.73874532,56.30627482
Driver,26.21241947,-5.6,-1.8,4.05511811,74.922,-3.959,43.526,-1.65,0.283,28.57216356,1.09,29.628,-1.681,3905.84,0.23,25.24044101,7.216785248,-0.735959615,5.872656926,-0.178929664,2.219061342,0.501115,15.76336672,-0.4777726,32.49466796,25.83812712,1.405229,21.84836375,-0.660929013,-0.046093806
